age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_encoded
36,1,0.0663079382141635,6,15,1,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,-0.3781974012120581,1,10,10,9,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,1,0.18,0,0,3,3,1,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
35,1,-0.07669019440239822,3,10,5,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.16,0,0,4,10,4,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
39,0,0.3684525809790235,2,11,7,6,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,1,3,6,3,7,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
29,0,0.4993394304467828,1,6,6,4,0.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0,0.19,0,1,0,2,1,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
50,0,2.7256907433090913,4,27,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.16,0,1,2,9,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
23,0,-0.9412658283055032,2,4,2,2,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.16,0,1,2,10,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,0,-0.199927812407756,3,9,3,2,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1,0.13,0,1,3,6,4,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
42,0,2.7856097230979033,8,24,1,0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0,0.22,0,0,2,9,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,0,-0.6578193068931802,1,10,10,9,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0,0.17,0,2,3,28,3,6,8,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
34,0,-0.3059546596227104,1,8,8,2,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.14,0,1,3,10,4,7,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
40,1,-0.39604560795766164,1,5,5,4,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,1,2,14,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
43,0,-0.3456881674968516,5,8,6,4,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,1,0,27,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35,0,-0.8101665001860104,1,1,1,0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0,0.18,0,1,5,7,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,0,2.350878401651417,1,27,26,0,1.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0,0.15,0,0,5,1,4,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
28,0,-0.8700854799748223,1,1,1,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.17,1,3,3,24,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
22,1,-0.783819147371072,1,4,4,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.14,0,0,2,26,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,1.007588365393017,2,32,30,8,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.15,0,1,3,20,5,12,13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
32,1,-0.6780047788078509,3,6,3,2,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0,0.17,0,2,3,5,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,2.6657717635202793,0,23,22,7,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1,0.14,0,1,4,7,3,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30,0,-0.9268172799876336,1,6,6,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.12,0,1,3,7,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,1,-0.15594473149894728,1,10,10,7,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1,0.14,0,0,3,5,5,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
45,0,-0.450015185497939,1,10,10,7,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0.15,0,1,2,26,3,4,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,-0.2487979023064324,7,10,5,2,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.13,0,0,3,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
36,1,-0.3909461203160606,9,7,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.12,0,2,2,12,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34,0,-0.3779849225603247,1,9,9,7,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.13,0,1,3,10,4,7,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
49,1,-0.6994651226329218,1,10,9,6,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0,0.14,0,1,3,25,4,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39,0,-0.23923636297843048,2,10,7,7,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.13,0,3,3,10,5,7,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27,0,-0.5177958754008858,1,7,7,7,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,2,3,19,3,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,0,-0.27514525512137095,1,16,16,15,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,2,18,5,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,1,-0.34547568884511826,0,6,5,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0,0.21,0,1,5,27,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
21,0,-0.7194381158958592,1,3,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.18,0,0,2,5,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,1,-1.0483550687791245,1,0,0,0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1,0.12,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
47,1,2.7951712624259053,3,27,5,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,1,2,26,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
39,0,-0.7296370911790612,0,11,10,8,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.15,0,1,3,3,2,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
40,1,0.8354806574889828,1,18,18,15,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.13,0,2,2,15,3,14,12,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
35,1,-0.500372625958749,1,15,14,11,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,1,5,8,4,2,9,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
37,0,-0.15615721015068065,3,9,4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0,0.17,0,3,2,19,3,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
39,1,-0.3104167113091113,0,10,9,2,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0,0.13,0,0,2,4,3,3,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
45,1,-0.1557322528472139,1,10,10,7,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.19,0,2,3,2,2,3,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,1,0.2662503494952699,3,10,5,4,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1,0.19,0,1,6,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35,0,0.8080709114153775,9,15,13,12,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.17,1,0,3,10,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
37,1,-0.5454181001262246,1,8,8,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0,0.11,0,1,2,10,3,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,1,0.30640881467287784,6,18,4,2,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1,0.15,0,0,2,16,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
44,0,-0.16146917644401504,4,14,10,7,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.11,0,0,3,1,5,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2
48,0,1.848366390301984,2,23,2,2,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0,0.25,0,1,3,4,5,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
35,0,-0.22585020791922783,6,7,2,2,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1,0.14,1,2,2,15,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
24,1,-0.5828143428312987,1,6,6,3,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.13,0,0,2,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
27,1,-0.634446655202509,7,5,3,2,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.17,0,0,0,8,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,0,-0.8335391518766818,2,6,4,2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.13,0,0,0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
40,0,-0.9215053136942992,3,10,4,2,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1,0.14,1,0,3,7,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
29,0,-0.13469686632560973,9,8,5,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,2,10,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
36,1,0.3197949697320805,4,9,3,2,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,2,6,5,4,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,0,-0.2755702124248377,1,7,7,7,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.17,0,2,6,2,1,0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
39,0,-0.2566596124205673,4,7,5,4,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0,0.21,0,0,3,12,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
49,1,2.1056780375511015,3,27,4,2,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.16,0,2,2,22,4,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50,1,1.437645156501369,5,19,14,11,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,3,3,17,5,1,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20,1,-0.7904059855748066,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.19,0,0,3,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
34,1,-0.22733755848136145,1,11,11,8,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.12,0,1,2,3,3,7,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,-0.9540145474095058,2,15,4,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,4,7,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
49,1,1.5857427767595318,2,30,15,11,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.19,0,1,3,6,1,2,12,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,1,-0.45235245066700613,0,4,3,2,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,0,6,1,4,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0,0.07204486181096464,6,13,5,4,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0,0.2,0,1,3,3,2,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54,1,2.320918911757011,3,36,10,8,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.25,0,1,6,22,5,4,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
43,0,2.3585276331138187,1,14,14,10,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,0,0.24,0,1,3,15,2,6,11,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35,0,-0.4083693697581974,3,13,11,9,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1,0.24,1,0,2,12,4,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
38,0,-0.37564765739125755,7,19,13,11,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0,0.15,0,2,4,1,3,2,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
29,0,-0.49208595854114734,1,10,10,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.13,0,1,3,5,3,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
33,0,-0.21203909555655842,1,6,6,2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,2,5,2,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
32,0,-0.21947584836722656,0,10,9,5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.13,0,2,4,2,3,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,1,-0.21820097645682632,1,10,10,0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,2,2,5,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
49,1,-0.8320518013145481,4,17,2,2,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.16,0,1,2,16,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
38,1,-0.8632861631193544,1,4,4,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0,0.22,0,0,3,2,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
47,1,2.011974952136683,6,29,3,2,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.14,0,3,2,2,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
49,0,1.8859751116587913,4,23,8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
41,0,0.12303973822697477,3,21,2,0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1,0.16,0,0,2,23,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
20,0,-0.8020923114201423,1,2,2,2,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0.11,0,0,3,9,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
33,1,-0.24114867084403085,1,7,6,5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1,0.25,0,1,2,16,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0,-0.24561072253043176,6,10,3,2,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.14,0,2,2,26,4,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
44,1,-0.7028647810606559,4,8,2,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1,0.18,0,3,2,1,3,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,0,-0.5341567315843557,1,5,5,4,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1,0.11,1,0,2,8,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
38,1,-0.6792796507182511,7,7,0,0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0,0.19,0,1,5,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
53,0,0.10667888204350486,3,11,4,3,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.15,0,0,2,24,4,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
48,1,-0.8176032529966786,2,19,9,7,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.11,1,2,3,7,2,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
32,0,-1.0857513114841986,1,1,1,0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.12,1,0,2,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,0,-0.8356639383940155,1,7,7,7,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0,0.2,0,0,5,7,3,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,0,-0.6301970821678414,5,8,4,2,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.12,0,1,1,22,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,0,-0.5347941675395558,1,15,15,10,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0.14,0,1,3,5,2,4,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
60,0,0.9306710934655351,3,19,1,0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,0,0.2,0,1,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33,0,-0.9508273676335051,1,14,14,11,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.18,0,3,6,21,3,2,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
37,0,0.6421250844116111,1,6,6,3,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.14,0,2,2,1,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
34,1,-0.7593841024217337,1,10,10,9,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.12,0,0,3,19,3,8,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,0,-0.8983451406553613,1,3,3,2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1,0.21,1,1,2,7,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
44,1,0.292385223658475,1,9,8,7,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.19,0,1,2,2,3,6,7,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35,0,-0.3342143203032493,0,6,5,4,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1,0.14,0,0,2,2,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
43,0,0.28558590680300705,1,10,10,9,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1,0.17,0,1,3,2,3,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
24,0,-0.44661552707020497,1,5,5,3,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,0.16,0,1,1,9,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,0,0.5817811473193325,1,10,10,8,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.12,0,0,3,6,3,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29,1,-0.7498225630937319,9,9,5,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.17,0,1,2,9,4,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
36,1,-0.42515518324513407,3,17,13,7,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.15,0,0,2,2,4,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45,0,0.9019864754815294,3,25,23,15,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0,0.23,0,1,3,1,1,14,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,0,-1.0513297699033917,1,1,1,0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,1,1,2,22,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
47,0,1.366889765474155,7,25,23,5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0,0.11,1,0,3,9,3,14,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
26,0,-0.89197078110336,1,3,3,2,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,0.15,0,3,3,17,4,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
45,1,2.167509325205514,1,21,21,6,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0.11,0,0,2,28,2,8,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,0,-0.6522948619481125,6,10,5,2,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0,0.13,0,1,3,10,3,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
31,0,-0.642945801271844,1,6,5,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0,0.14,0,1,2,2,4,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
41,0,-0.015496342703186072,6,10,3,2,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.19,0,1,4,4,3,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40,1,0.0027768213458842232,2,18,1,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.16,0,1,3,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24,0,-0.5515799810264925,1,6,6,2,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0,0.13,0,3,2,29,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
46,0,-0.199927812407756,6,19,10,7,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0.14,0,0,3,13,4,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
